screen_id,sentence,label,basis,url,retrieved,price_status,gate_visible,gate_unmeasured,review_by
47-3013 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
47-3013 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-3013 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-3015 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
47-3015 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-3015 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-4021 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
47-4021 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-4021 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-4041 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
47-4041 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-4041 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-4051 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
47-4051 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-4051 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-5022 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
47-5022 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-5022 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-5023 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
47-5023 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
47-5023 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-2021 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
49-2021 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-2021 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3011 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-3011 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3011 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3032 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-3032 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3032 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3033 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-3033 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3033 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3051 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-3051 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3051 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3052 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-3052 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3052 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3053 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-3053 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-3053 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
29-1124 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
29-1124 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
29-1124 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-3121 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
11-3121 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-3121 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-7051 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-7051 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-7051 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-7021 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-7021 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-7021 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9191 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9191 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9191 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9195 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9195 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9195 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9196 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9196 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9196 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-2011 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-2011 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-2011 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-2012 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-2012 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-2012 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-3111 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
11-3111 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-3111 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9041 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9041 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9041 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9051 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9051 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9051 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9071 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9071 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9071 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9081 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9081 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9081 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9082 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9082 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9082 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9111 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9111 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9111 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9123 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9123 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9123 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9124 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9124 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9124 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-3012 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
11-3012 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-3012 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-8091 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-8091 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-8091 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-7081 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
53-7081 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
53-7081 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9011 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9011 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9011 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9012 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9012 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9012 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-4023 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-4023 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-4023 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9023 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-9023 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-9023 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-9161 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
11-9161 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-9161 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3011 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-3011 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3011 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3021 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-3021 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3021 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3022 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-3022 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3022 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3092 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-3092 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
